,videoId,thumbnail,title,descriptionSnippet,publishedTimeText,lengthText,viewCountText,Link
587,FN-198Ga2rQ,https://i.ytimg.com/vi/FN-198Ga2rQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBkjiI-80mhfEtTo-HjdCftBZV3Xw,Woi Kajamjam  Siku za mwizi ... Ep59 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 47 seconds","211,561 views",https://www.youtube.com/watch?v=FN-198Ga2rQ
588,hwp8ZGmQdMI,https://i.ytimg.com/vi/hwp8ZGmQdMI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB0oPDiEZdPs5n58Ivipc3JcafrEQ,Njambi amekuwa investment tamu kupita   Ep58 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 36 seconds","256,827 views",https://www.youtube.com/watch?v=hwp8ZGmQdMI
589,pvX-q1g0ZWM,https://i.ytimg.com/vi/pvX-q1g0ZWM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLASnM0G_NjbMKV_pDqgP5L_rt9reA,DJ Michi turning the tables in #AreaKawangware...   Ep58 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 51 seconds","280,063 views",https://www.youtube.com/watch?v=pvX-q1g0ZWM
590,lmWyF4ye64U,https://i.ytimg.com/vi/lmWyF4ye64U/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC6iBh1PgEkCVM-2ui_hMyN7P6Puw,Safari ya Njambi inaishia ukingoni... Ep57 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 52 seconds","171,406 views",https://www.youtube.com/watch?v=lmWyF4ye64U
591,IhuFScM71JQ,https://i.ytimg.com/vi/IhuFScM71JQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCpoT8g7PoqSAjjIkWFT4glCA0pwA,"Ladies, tips on how to treat a man... Ep57 Pt1","The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 59 seconds","223,035 views",https://www.youtube.com/watch?v=IhuFScM71JQ
592,95nvpqVbO7M,https://i.ytimg.com/vi/95nvpqVbO7M/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDjN2ynAC93WQaZ35THgUEslmY21w,Bas Kalekye na Awiti wamepata kibarua ya transport Ep 56 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 32 seconds","133,055 views",https://www.youtube.com/watch?v=95nvpqVbO7M
593,X6g_JVl7yEs,https://i.ytimg.com/vi/X6g_JVl7yEs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBr5Zxft8lM5-M1P-uAq8xM2C7CpQ,Njambi ameuza Tspixi Canaan roho safi Ep56 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 11 seconds","135,222 views",https://www.youtube.com/watch?v=X6g_JVl7yEs
594,AXyq7dXRcso,https://i.ytimg.com/vi/AXyq7dXRcso/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCr32giUzjb50cTeUbOgKjVP5m6tg,Tumbo ya Turu inafuruga budget   Ep55 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 43 seconds","190,560 views",https://www.youtube.com/watch?v=AXyq7dXRcso
595,u1z3fvFUXeY,https://i.ytimg.com/vi/u1z3fvFUXeY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCy8Vam8btbLJjKmLms1YrcEHywaQ,How the beautiful boy from Kisii got his groove back Ep 55 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 38 seconds","177,760 views",https://www.youtube.com/watch?v=u1z3fvFUXeY
596,wJZgDRDmsKg,https://i.ytimg.com/vi/wJZgDRDmsKg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC3Fmr6_Htw_FMd0pTyTJWHiPaN5Q,Ati Matilda ametuacha.... Wooooi!  Ep54 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 45 seconds","343,187 views",https://www.youtube.com/watch?v=wJZgDRDmsKg
597,R0-xu5QNkvg,https://i.ytimg.com/vi/R0-xu5QNkvg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBr--OzMIp94TPvqt8EHwmioGD5eQ,The Diva from Kanyoonyoo is BACK! .. Ep54  Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 23 seconds","187,434 views",https://www.youtube.com/watch?v=R0-xu5QNkvg
598,kF5dofCigTI,https://i.ytimg.com/vi/kF5dofCigTI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCIbNH93M3k91PIkh2T_1K51Tdptw,Mapenzi ya threesome .... Ep 53 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 28 seconds","186,291 views",https://www.youtube.com/watch?v=kF5dofCigTI
599,0S0h_bjXOzc,https://i.ytimg.com/vi/0S0h_bjXOzc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDQyDNmBipu_wBIGQmK8VTEun8YtA,Hawa wanafightia socks chafu vane ....EP 53 PT 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 48 seconds","213,267 views",https://www.youtube.com/watch?v=0S0h_bjXOzc
600,ZCEmTEf7vm0,https://i.ytimg.com/vi/ZCEmTEf7vm0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBrI-NYlSwb_hbgv3_HXw0No0Gy4Q,Goodbye sweet Kalekye ... Ep 52 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"8 minutes, 23 seconds","175,449 views",https://www.youtube.com/watch?v=ZCEmTEf7vm0
601,0HffPYy0z_8,https://i.ytimg.com/vi/0HffPYy0z_8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCIUpjCmwaroIHjl8cbigWF3XyqFg,Oh my Goodness Kate!....Ep 52 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 23 seconds","350,233 views",https://www.youtube.com/watch?v=0HffPYy0z_8
602,Kpn9VjvpLjw,https://i.ytimg.com/vi/Kpn9VjvpLjw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAZwRuw9ozwKj0NmwpzQcnBwurvZg,Kabeef ka Matilda na Njambi kanaendelea kuiva .. Ep 51 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 9 seconds","3,052,435 views",https://www.youtube.com/watch?v=Kpn9VjvpLjw
603,XgPYQmPtJec,https://i.ytimg.com/vi/XgPYQmPtJec/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAplAoipcr55XcXwEJbwcbkTwp0XA,Of LOVE and WAR in Kawangware .... Ep 51  Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 37 seconds","204,766 views",https://www.youtube.com/watch?v=XgPYQmPtJec
604,yzcdW9YkGEs,https://i.ytimg.com/vi/yzcdW9YkGEs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAyVpOB-LJ67osUvXHIFTbEVXlWxg,Sasa ndio kipindi inaanza... O Mackenzie! Ep 50 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 40 seconds","173,755 views",https://www.youtube.com/watch?v=yzcdW9YkGEs
605,Yh1zecWTOGg,https://i.ytimg.com/vi/Yh1zecWTOGg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBvLE9E3Rl1dUIQD8JNXxMS5LIgUg,Onyi utarudi ocha .....Ep 50 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 33 seconds","151,501 views",https://www.youtube.com/watch?v=Yh1zecWTOGg
606,auKmlrFmxRM,https://i.ytimg.com/vi/auKmlrFmxRM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDVX3ll0N_l8h6qzimVv9FW-xDvsw,Enter Kate! - Docs main problem ... Ep49 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"7 minutes, 20 seconds","125,960 views",https://www.youtube.com/watch?v=auKmlrFmxRM
607,AVPXSSQdppg,https://i.ytimg.com/vi/AVPXSSQdppg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCEc1X0fR8ND-kKSwai62CfLPppZw,Ladies tupendaneni please!! ..... Ep49 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 27 seconds","315,737 views",https://www.youtube.com/watch?v=AVPXSSQdppg
608,B8oteyij7Ag,https://i.ytimg.com/vi/B8oteyij7Ag/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD9IXQQQQxfN8dsXFI0x_Q2BCPzUg,Lynne better be sure. au...Ep 48 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 14 seconds","163,816 views",https://www.youtube.com/watch?v=B8oteyij7Ag
609,KamQQIghRuQ,https://i.ytimg.com/vi/KamQQIghRuQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAvsv06J8ik1Er864iXDtVeINKK4Q,Onyi anatafutiwa magoti ya nyoka...Ep 48 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 20 seconds","98,330 views",https://www.youtube.com/watch?v=KamQQIghRuQ
610,pIxG0yJaepA,https://i.ytimg.com/vi/pIxG0yJaepA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBVK2afI-8uk2swhee2-QRLur4Ckg,Doc the Player ... Ep 47 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 52 seconds","188,279 views",https://www.youtube.com/watch?v=pIxG0yJaepA
611,Pj1GBeYyRpI,https://i.ytimg.com/vi/Pj1GBeYyRpI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDAxza1Q2td7yE_k3VJA3vSBVqGOg,Hapo ndio Brio amefikisha Kajamjam .... Ep 47 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 35 seconds","163,312 views",https://www.youtube.com/watch?v=Pj1GBeYyRpI
612,Cui2L1DKyEE,https://i.ytimg.com/vi/Cui2L1DKyEE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDcINmU-w-RVNMbUcLGRdNGT_4g7A,Visanga #AreaKawangware continues...,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"21 minutes, 6 seconds","102,382 views",https://www.youtube.com/watch?v=Cui2L1DKyEE
613,HvlfezOgyOU,https://i.ytimg.com/vi/HvlfezOgyOU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDujqX0IO5NMhIkjQUdcLB3cKOHVw,Wahala! guess who's back from jail!? Ep 46 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 26 seconds","125,266 views",https://www.youtube.com/watch?v=HvlfezOgyOU
614,es-FvO1BqOs,https://i.ytimg.com/vi/es-FvO1BqOs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAf2mvPn-nzXaA_2lKMqP8J9tR9Lw,Wow. Awiti ako na HOT date leo! .... Ep 46 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 2 seconds","251,855 views",https://www.youtube.com/watch?v=es-FvO1BqOs
615,jNrnv-TEEck,https://i.ytimg.com/vi/jNrnv-TEEck/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBaKCEfH35_tJLtVmvWd7ZNrNvZYg,Poor Tsipix-boyfriend saucer is heartbroken! ... Ep 45 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 12 seconds","162,830 views",https://www.youtube.com/watch?v=jNrnv-TEEck
616,5ixRCUuJHeg,https://i.ytimg.com/vi/5ixRCUuJHeg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDCzVOnzrQdxyMRSWSUyS_BMdYm5w,Enter Miss Lynne ... Ep 45 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"8 minutes, 30 seconds","149,201 views",https://www.youtube.com/watch?v=5ixRCUuJHeg
617,2SIeqk-0vfs,https://i.ytimg.com/vi/2SIeqk-0vfs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBHmfdmk6QcEMvihNaPYLKxJwxEsQ,Njambi is back with a bang .... Ep 44 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 33 seconds","336,286 views",https://www.youtube.com/watch?v=2SIeqk-0vfs
618,5IviCrR0mjU,https://i.ytimg.com/vi/5IviCrR0mjU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDPX-QaY_yqmQxolB1zFJpDbhAepw,Saga ya Kalekye na Doc haileti shangwe ... Ep44 Pt,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 14 seconds","194,498 views",https://www.youtube.com/watch?v=5IviCrR0mjU
619,MJ62EmUTD60,https://i.ytimg.com/vi/MJ62EmUTD60/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCEeANrjpiWBkf3iNbv-1rHgTESpw,Fighting women of Kawangware .... Ep43 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"7 minutes, 39 seconds","95,962 views",https://www.youtube.com/watch?v=MJ62EmUTD60
620,ljwchf9aRFg,https://i.ytimg.com/vi/ljwchf9aRFg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC6EbKEMgMUHcpkZyOTnSUbSV8a2g,Kwenda majuu kupiga clouds pasi.. Ep43 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 46 seconds","160,639 views",https://www.youtube.com/watch?v=ljwchf9aRFg
621,uyZ9LsaJyNY,https://i.ytimg.com/vi/uyZ9LsaJyNY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDp-JeZK8axAYw3qPQpzQrpblMJ7Q,Yani kutolipa stima ni muhadhara siku hizi ..Ep41 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 18 seconds","148,616 views",https://www.youtube.com/watch?v=uyZ9LsaJyNY
622,edksUImth18,https://i.ytimg.com/vi/edksUImth18/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBi7UpkJ5jusMWeY-IY-kyXAAobEQ,Harakati za kuchangia madeni za Onyi ..Ep40 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"8 minutes, 50 seconds","122,209 views",https://www.youtube.com/watch?v=edksUImth18
623,Mz7BVWg65EA,https://i.ytimg.com/vi/Mz7BVWg65EA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDuEiZG-7rubZFAeBgz4i4j3pvGCg,Pesa za mazishi ya Karis zimeenda? .... Ep 40 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 27 seconds","187,107 views",https://www.youtube.com/watch?v=Mz7BVWg65EA
624,VZvYdGwh4j8,https://i.ytimg.com/vi/VZvYdGwh4j8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB6DeI8EaIiFFWzMP-Oh5ubPJ_ZDA,Ni ghost inakula watu kwa ploti wajameni ... Ep41 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 57 seconds","64,937 views",https://www.youtube.com/watch?v=VZvYdGwh4j8
625,ovcyejuqI9Q,https://i.ytimg.com/vi/ovcyejuqI9Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC_O8vUHMqHhrR6ZQrqqJp4JOxLwQ,Njugush amewekewa Scratch & Win! Ep42 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 18 seconds","288,409 views",https://www.youtube.com/watch?v=ovcyejuqI9Q
626,Vs7c7XmmMZc,https://i.ytimg.com/vi/Vs7c7XmmMZc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC8Rss6haAZTJgZOt2OruRbICFZGA,Resident Bachelor ameland! Ep42 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"8 minutes, 46 seconds","145,390 views",https://www.youtube.com/watch?v=Vs7c7XmmMZc
627,0X3Qw09o5iM,https://i.ytimg.com/vi/0X3Qw09o5iM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC-w6CSeOEbEqUQGlacCdXVPQij4A,WOI FAFA! OH NO! Nyumba ya Njuguna! .... Ep39 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 40 seconds","227,858 views",https://www.youtube.com/watch?v=0X3Qw09o5iM
628,Y1HAeR0Xf2E,https://i.ytimg.com/vi/Y1HAeR0Xf2E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC3qH_cqv1wwLy1dWsxlSnq5bs04Q,Usiseme Karis ... Sema Karishizzle ....Ep39 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 30 seconds","154,872 views",https://www.youtube.com/watch?v=Y1HAeR0Xf2E
629,WcWGrP4D1vs,https://i.ytimg.com/vi/WcWGrP4D1vs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAHzsutr9w35LE612PwrFmp6hpqRg,Sasa huyu Karishizzle mdomo po!  Ep38 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 50 seconds","152,018 views",https://www.youtube.com/watch?v=WcWGrP4D1vs
630,b772Cxc66UM,https://i.ytimg.com/vi/b772Cxc66UM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBl5JN3AOUosUDbJS-IVG17rg4kIQ,Woi Njuguna anangojea kusaidiwa na Karis? ...Ep38 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 44 seconds","129,605 views",https://www.youtube.com/watch?v=b772Cxc66UM
631,fTojLieBxhs,https://i.ytimg.com/vi/fTojLieBxhs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCMkUJq6kv9fC-egf6fHmbiLvDuhA,Adventure za Karishizzle zimeleta shida Kawangware ...Ep37 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 12 seconds","260,603 views",https://www.youtube.com/watch?v=fTojLieBxhs
632,4QWITyElZJY,https://i.ytimg.com/vi/4QWITyElZJY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDjepObIOlpzmL69QQw3T93Rx1w0g,Visa zinashoneshwa na millionares ...Ep37 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 5 seconds","231,166 views",https://www.youtube.com/watch?v=4QWITyElZJY
633,FOKRHPXKCL0,https://i.ytimg.com/vi/FOKRHPXKCL0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAR5lQ3gd4gZvtDZIZkWZ3CcksV9A,Awiti saved my life says Michi ....Ep36 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"9 minutes, 55 seconds","360,462 views",https://www.youtube.com/watch?v=FOKRHPXKCL0
634,wFIn1eQW2qA,https://i.ytimg.com/vi/wFIn1eQW2qA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB6mL8Yc3_STQiXroaw4_LmzMxe5g,Michireti amekaliwa chapati  ...E36 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 32 seconds","1,098,830 views",https://www.youtube.com/watch?v=wFIn1eQW2qA
635,JtB-X3JeH-U,https://i.ytimg.com/vi/JtB-X3JeH-U/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBcPHCtUswAD7Pg285B4B1G-hbbbw,Karishizzle!!!!! mbio Nairobi utaacha..... Ep35 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"10 minutes, 29 seconds","161,933 views",https://www.youtube.com/watch?v=JtB-X3JeH-U
636,7Kq-okOXdeo,https://i.ytimg.com/vi/7Kq-okOXdeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGFkgWShZMA8=&rs=AOn4CLCpOl_0JjVFrltaPtCt4n6YI38UIA,Msupa wa Kwale ameland.....  Ep35 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",9 years ago,"11 minutes, 2 seconds","218,394 views",https://www.youtube.com/watch?v=7Kq-okOXdeo
